RepaymentID,LoanID,RepaymentDate,RepaymentAmount,RepaymentStatus,PaymentMethod
RP0015431,LOAN003730,2024-11-12,6300.67,On Time,M-Pesa
RP0015432,LOAN006262,2021-10-04,18426.36,On Time,M-Pesa
RP0015433,LOAN008912,2022-05-05,2127.03,Defaulted,M-Pesa
RP0015434,LOAN000979,2022-08-25,31463.29,On Time,M-Pesa
RP0015435,LOAN003151,2025-02-20,12175.35,On Time,M-Pesa
RP0015436,LOAN007645,2021-05-07,16627.82,On Time,Bank Transfer
RP0015437,LOAN000847,2021-09-20,21414.93,On Time,M-Pesa
RP0015438,LOAN007036,2021-08-05,4051.32,On Time,M-Pesa
RP0015439,LOAN001297,2020-10-28,27210.74,On Time,M-Pesa
RP0015440,LOAN005647,2021-08-28,6048.79,On Time,M-Pesa
RP0015441,LOAN000168,2023-03-02,9457.42,On Time,Bank Transfer
RP0015442,LOAN000075,2025-03-23,2862.23,On Time,M-Pesa
RP0015443,LOAN007427,2025-01-13,25104.07,On Time,Cash
RP0015444,LOAN003447,2021-12-04,37068.99,On Time,M-Pesa
RP0015445,LOAN006902,2026-08-29,23550.83,On Time,M-Pesa
RP0015446,LOAN007130,2025-08-05,17910.33,Late,M-Pesa
RP0015447,LOAN004153,2025-01-01,43988.09,On Time,M-Pesa
RP0015448,LOAN005855,2025-05-10,2808.81,On Time,M-Pesa
RP0015449,LOAN005506,2023-10-01,28425.26,On Time,M-Pesa
RP0015450,LOAN001441,2022-04-06,7056.17,Prepaid,Bank Transfer
RP0015451,LOAN004869,2026-12-11,20304.03,On Time,Bank Transfer
RP0015452,LOAN003509,2023-07-01,8870.08,On Time,M-Pesa
RP0015453,LOAN007163,2019-09-18,7344.93,Prepaid,M-Pesa
RP0015454,LOAN009279,2019-07-21,7308.14,On Time,M-Pesa
RP0015455,LOAN009272,2020-09-06,5452.7,On Time,M-Pesa
RP0015456,LOAN006888,2020-02-11,31594.83,On Time,M-Pesa
RP0015457,LOAN005007,2023-09-08,18876.07,On Time,M-Pesa
RP0015458,LOAN008893,2021-05-08,26130.57,On Time,M-Pesa
RP0015459,LOAN004364,2020-04-14,6688.68,On Time,M-Pesa
RP0015460,LOAN000913,2025-07-18,18587.24,On Time,M-Pesa
RP0015461,LOAN007818,2022-04-25,10959.37,On Time,M-Pesa
RP0015462,LOAN008919,2020-05-02,20609.66,On Time,M-Pesa
RP0015463,LOAN002324,2021-06-08,18304.17,Late,M-Pesa
RP0015464,LOAN002484,2024-05-14,1527.17,On Time,M-Pesa
RP0015465,LOAN005612,2022-05-24,10814.46,On Time,M-Pesa
RP0015466,LOAN006536,2025-05-05,5125.16,On Time,M-Pesa
RP0015467,LOAN004073,2020-10-19,34257.32675029272,On Time,M-Pesa
RP0015468,LOAN008407,2022-08-11,24271.09,On Time,M-Pesa
RP0015469,LOAN003701,2019-07-06,14874.34,On Time,M-Pesa
RP0015470,LOAN002510,2022-11-02,15617.18,On Time,M-Pesa
RP0015471,LOAN000360,2023-05-11,21644.75,On Time,M-Pesa
RP0015472,LOAN004379,2019-08-31,3321.73,Defaulted,M-Pesa
RP0015473,LOAN005611,2025-11-22,12675.68,On Time,M-Pesa
RP0015474,LOAN008487,2019-10-13,65843.61,On Time,Bank Transfer
RP0015475,LOAN004459,2025-04-07,18644.52,On Time,M-Pesa
RP0015476,LOAN000831,2021-06-04,1954.27,On Time,M-Pesa
RP0015477,LOAN008684,2020-05-01,13357.25,On Time,M-Pesa
RP0015478,LOAN000363,2020-07-17,1500.4,On Time,M-Pesa
RP0015479,LOAN002739,2025-03-26,10174.83,On Time,M-Pesa
RP0015480,LOAN000080,2024-09-03,24295.16,On Time,M-Pesa
RP0015481,LOAN001265,2024-10-10,10704.87,On Time,M-Pesa
RP0015482,LOAN004487,2024-08-17,33355.84,Prepaid,M-Pesa
RP0015483,LOAN007329,2025-06-07,13797.17,On Time,M-Pesa
RP0015484,LOAN009796,2025-01-09,12958.44,Defaulted,M-Pesa
RP0015485,LOAN005763,2023-05-06,9094.05,On Time,M-Pesa
RP0015486,LOAN002857,2021-12-26,7130.3,On Time,M-Pesa
RP0015487,LOAN002651,2023-02-28,3117.93,On Time,M-Pesa
RP0015488,LOAN008058,2022-02-06,50375.87,On Time,M-Pesa
RP0015489,LOAN007430,2022-04-08,18243.09,On Time,M-Pesa
RP0015490,LOAN001982,2025-02-18,1201.97,Late,M-Pesa
RP0015491,LOAN009526,2025-01-31,4415.69,Late,M-Pesa
RP0015492,LOAN009167,2027-01-21,13440.86,Late,M-Pesa
RP0015493,LOAN008089,2023-05-19,15300.4,Prepaid,M-Pesa
RP0015494,LOAN008859,2024-08-25,10550.07,On Time,M-Pesa
RP0015495,LOAN007148,2022-10-21,9034.01,On Time,M-Pesa
RP0015496,LOAN002829,2022-04-04,14267.22,Late,M-Pesa
RP0015497,LOAN007892,2024-09-24,34080.11,Prepaid,M-Pesa
RP0015498,LOAN002693,2023-06-07,10426.77,On Time,M-Pesa
RP0015499,LOAN003046,2024-09-11,3478.0,On Time,Bank Transfer
RP0015500,LOAN008519,2019-06-13,2995.55,On Time,M-Pesa
RP0015501,LOAN005690,2021-04-10,15141.81,On Time,M-Pesa
RP0015502,LOAN008133,2024-03-29,18589.67,On Time,M-Pesa
RP0015503,LOAN006693,2024-12-05,3317.09,On Time,M-Pesa
RP0015504,LOAN006877,2021-08-20,4929.82,On Time,M-Pesa
RP0015505,LOAN005354,2023-06-22,17098.52,On Time,Cash
RP0015506,LOAN004731,2024-01-04,47333.03,Late,M-Pesa
RP0015507,LOAN001454,2024-03-27,16251.74,On Time,Cash
RP0015508,LOAN008943,2019-12-10,16548.83,On Time,M-Pesa
RP0015509,LOAN007679,2024-01-22,11707.68,On Time,M-Pesa
RP0015510,LOAN004170,2022-03-25,19321.94,On Time,M-Pesa
RP0015511,LOAN008888,2019-06-17,44989.86,On Time,Cash
RP0015512,LOAN004970,2019-10-17,5402.75,On Time,M-Pesa
RP0015513,LOAN003694,2024-02-15,30622.21,On Time,Bank Transfer
RP0015514,LOAN008031,2023-05-30,-11210.08,On Time,Bank Transfer
RP0015515,LOAN009444,2025-07-29,9007.78,On Time,M-Pesa
RP0015516,LOAN007278,2022-10-10,14073.25,On Time,M-Pesa
RP0015517,LOAN009478,2024-07-12,3266.39,Late,M-Pesa
RP0015518,LOAN003023,2022-03-08,58219.15,On Time,M-Pesa
RP0015519,LOAN003160,2023-02-17,12382.07,On Time,Cash
RP0015520,LOAN001033,2021-05-10,14674.37,On Time,M-Pesa
RP0015521,LOAN004161,2019-05-17,8453.12,On Time,M-Pesa
RP0015522,LOAN004914,2026-04-06,23860.34,Late,M-Pesa
RP0015523,LOAN006543,2020-08-18,1750.1,On Time,M-Pesa
RP0015524,LOAN000826,2023-07-02,9568.47,On Time,M-Pesa
RP0015525,LOAN009862,2024-10-30,46575.62,On Time,M-Pesa
RP0015526,LOAN004815,2027-03-04,7383.1,Late,Bank Transfer
RP0015527,LOAN001019,2022-09-06,1083.71,Late,M-Pesa
RP0015528,LOAN003399,2024-03-24,2320.02,On Time,M-Pesa
RP0015529,LOAN006446,2024-07-14,8885.06,On Time,M-Pesa
RP0015530,LOAN000347,2022-03-20,38992.42,On Time,M-Pesa
RP0015531,LOAN000906,2022-11-25,14221.48,On Time,M-Pesa
RP0015532,LOAN003680,2023-04-13,8515.33,On Time,M-Pesa
RP0015533,LOAN006693,2024-09-06,3317.09,On Time,M-Pesa
RP0015534,LOAN006454,2020-01-05,2515.34,On Time,Bank Transfer
RP0015535,LOAN000740,2022-05-03,18227.6,On Time,M-Pesa
RP0015536,LOAN001998,2023-11-29,17765.34,On Time,M-Pesa
RP0015537,LOAN009511,2023-10-08,15914.4,On Time,M-Pesa
RP0015538,LOAN003632,2022-09-23,27602.0,On Time,M-Pesa
RP0015539,LOAN002306,2021-02-23,16425.57,Late,M-Pesa
RP0015540,LOAN000664,2023-01-18,8550.14,On Time,Bank Transfer
RP0015541,LOAN009226,2024-09-22,10788.43,On Time,M-Pesa
RP0015542,LOAN006275,2022-06-22,18329.88,Late,M-Pesa
RP0015543,LOAN004286,2022-04-25,2425.65,On Time,M-Pesa
RP0015544,LOAN008610,2021-06-15,5986.49,On Time,M-Pesa
RP0015545,LOAN002010,2020-10-29,5814.13,Prepaid,M-Pesa
RP0015546,LOAN006398,2020-04-22,11412.2,On Time,M-Pesa
RP0015547,LOAN008870,2025-07-12,5392.51,On Time,M-Pesa
RP0015548,LOAN002998,2020-05-07,6592.94,On Time,M-Pesa
RP0015549,LOAN008789,2024-10-08,4080.69,On Time,M-Pesa
RP0015550,LOAN007204,2022-01-27,10683.01,On Time,M-Pesa
RP0015551,LOAN008001,2022-08-12,14166.7,Prepaid,M-Pesa
RP0015552,LOAN005884,2024-02-10,11236.81,Prepaid,M-Pesa
RP0015553,LOAN000428,2023-12-28,2835.38,On Time,M-Pesa
RP0015554,LOAN004028,2019-12-02,9290.39,On Time,M-Pesa
RP0015555,LOAN009558,2022-12-25,12204.32,On Time,M-Pesa
RP0015556,LOAN008558,2020-01-04,43873.41,On Time,M-Pesa
RP0015557,LOAN004015,2023-10-07,23188.18,On Time,M-Pesa
RP0015558,LOAN008162,2022-01-27,4578.98,On Time,M-Pesa
RP0015559,LOAN001504,2023-04-09,6731.76,On Time,M-Pesa
RP0015560,LOAN003967,2025-01-31,77882.09,On Time,M-Pesa
RP0015561,LOAN001502,2023-12-19,33821.7,On Time,M-Pesa
RP0015562,LOAN008356,2023-06-07,10690.73,Prepaid,M-Pesa
RP0015563,LOAN006587,2019-09-19,17497.67,On Time,M-Pesa
RP0015564,LOAN006879,2020-01-26,2286.95,On Time,M-Pesa
RP0015565,LOAN000581,2025-09-29,14943.47,On Time,M-Pesa
RP0015566,LOAN004238,2022-07-24,14765.07,On Time,M-Pesa
RP0015567,LOAN001125,2022-10-17,34252.56,On Time,M-Pesa
RP0015568,LOAN006093,2023-09-30,20829.03,On Time,Cash
RP0015569,LOAN003860,2024-11-13,20683.21,On Time,M-Pesa
RP0015570,LOAN009756,2019-10-30,19379.05,On Time,M-Pesa
RP0015571,LOAN000262,2020-08-25,11612.03,On Time,M-Pesa
RP0015572,LOAN000790,2024-05-23,10884.34,On Time,M-Pesa
RP0015573,LOAN007511,2022-01-09,7193.11,Late,M-Pesa
RP0015574,LOAN004349,2020-04-20,7680.85,On Time,M-Pesa
RP0015575,LOAN001160,2024-04-27,59651.58,On Time,M-Pesa
RP0015576,LOAN001665,2023-03-25,13280.51,On Time,Bank Transfer
RP0015577,LOAN007869,2025-02-11,5280.46,On Time,M-Pesa
RP0015578,LOAN002727,2023-11-12,3449.33,On Time,M-Pesa
RP0015579,LOAN004689,2023-05-03,9635.46,Late,M-Pesa
RP0015580,LOAN007730,2025-07-23,10003.96,On Time,M-Pesa
RP0015581,LOAN007504,2020-11-14,45898.11,On Time,M-Pesa
RP0015582,LOAN005385,2021-07-19,19417.14,On Time,M-Pesa
RP0015583,LOAN000521,2024-05-20,2461.72,On Time,Bank Transfer
RP0015584,LOAN005083,2019-03-12,3546.61,On Time,Bank Transfer
RP0015585,LOAN007756,2022-08-03,39291.93,Late,M-Pesa
RP0015586,LOAN005026,2025-11-12,18138.19,On Time,M-Pesa
RP0015587,LOAN002199,2025-09-14,6515.96,On Time,M-Pesa
RP0015588,LOAN000483,2023-05-14,7922.38,On Time,M-Pesa
RP0015589,LOAN004328,2020-09-30,1017.87,On Time,M-Pesa
RP0015590,LOAN000265,2020-10-21,5713.48,On Time,M-Pesa
RP0015591,LOAN006605,2021-03-15,26757.16,On Time,M-Pesa
RP0015592,LOAN001396,2024-09-21,5405.29,Late,M-Pesa
RP0015593,LOAN001714,2022-09-05,13789.73,On Time,M-Pesa
RP0015594,LOAN000121,2023-07-12,4953.35,On Time,M-Pesa
RP0015595,LOAN005163,2022-05-25,17781.21,On Time,M-Pesa
RP0015596,LOAN008322,2021-04-20,5799.32,On Time,M-Pesa
RP0015597,LOAN009133,2023-06-10,11242.71,On Time,M-Pesa
RP0015598,LOAN000441,2021-05-06,26800.7,On Time,M-Pesa
RP0015599,LOAN004411,2023-09-09,32268.27,Prepaid,M-Pesa
RP0015600,LOAN006767,2024-01-29,13986.9,Late,M-Pesa
RP0015601,LOAN009116,2022-07-15,17356.67,Prepaid,M-Pesa
RP0015602,LOAN008912,2022-06-04,2806.8504179130105,On Time,M-Pesa
RP0015603,LOAN003969,2022-03-31,35186.01,On Time,M-Pesa
RP0015604,LOAN008599,2023-11-06,4261.46,On Time,M-Pesa
RP0015605,LOAN005768,2023-06-17,14975.5,On Time,M-Pesa
RP0015606,LOAN006132,2022-06-22,14559.61,On Time,M-Pesa
RP0015607,LOAN004680,2022-05-06,21111.11,On Time,M-Pesa
RP0015608,LOAN005377,2026-01-23,7511.65,On Time,M-Pesa
RP0015609,LOAN008971,2019-10-14,20560.29,On Time,Bank Transfer
RP0015610,LOAN000008,2023-07-26,8975.98,On Time,M-Pesa
RP0015611,LOAN008755,2020-11-23,9598.03,On Time,M-Pesa
RP0015612,LOAN008558,2020-01-04,43873.41,On Time,Cash
RP0015613,LOAN006344,2024-10-06,28552.3,On Time,M-Pesa
RP0015614,LOAN006616,2021-05-13,46371.89,On Time,M-Pesa
RP0015615,LOAN000748,2023-07-26,13157.16,On Time,M-Pesa
RP0015616,LOAN006226,2024-02-24,14350.43,On Time,M-Pesa
RP0015617,LOAN005321,2019-08-11,14412.81,On Time,M-Pesa
RP0015618,LOAN009892,2022-02-01,1060.87,On Time,M-Pesa
RP0015619,LOAN004134,2023-07-16,1734.39,Prepaid,M-Pesa
RP0015620,LOAN003853,2025-09-16,12931.5,On Time,M-Pesa
RP0015621,LOAN004916,2026-08-26,13433.25,On Time,Bank Transfer
RP0015622,LOAN003656,2022-03-12,26031.92,On Time,M-Pesa
RP0015623,LOAN005772,2022-07-26,3991.42,On Time,M-Pesa
RP0015624,LOAN002868,2019-05-05,2720.84,On Time,M-Pesa
RP0015625,LOAN004066,2023-01-17,13304.95,On Time,M-Pesa
RP0015626,LOAN001412,2023-06-15,14912.22,On Time,M-Pesa
RP0015627,LOAN009912,2022-05-20,11985.4,Prepaid,M-Pesa
RP0015628,LOAN004615,2023-09-19,5306.42,On Time,M-Pesa
RP0015629,LOAN004919,2021-11-04,45335.16,On Time,M-Pesa
RP0015630,LOAN009342,2020-03-19,21297.33,Late,M-Pesa
RP0015631,LOAN003660,2021-08-09,9920.51,On Time,M-Pesa
RP0015632,LOAN009663,2025-05-08,6866.44,On Time,M-Pesa
RP0015633,LOAN004485,2022-12-13,16785.53,On Time,M-Pesa
RP0015634,LOAN007648,2023-11-22,15893.73,Defaulted,M-Pesa
RP0015635,LOAN004340,2021-04-20,26482.66,On Time,M-Pesa
RP0015636,LOAN005598,2021-01-10,2841.85,Defaulted,M-Pesa
RP0015637,LOAN003326,2022-02-26,33762.07,On Time,M-Pesa
RP0015638,LOAN001185,2024-06-09,27366.2,On Time,M-Pesa
RP0015639,LOAN007593,2020-03-27,5893.81,Defaulted,M-Pesa
RP0015640,LOAN001155,2023-02-26,4182.95,Late,M-Pesa
RP0015641,LOAN008486,2025-05-29,64758.6,On Time,M-Pesa
RP0015642,LOAN004329,2025-02-02,27182.03,On Time,M-Pesa
RP0015643,LOAN002594,2019-08-27,39837.68,Late,M-Pesa
RP0015644,LOAN009806,2021-01-22,12300.58,On Time,Cash
RP0015645,LOAN002285,2022-09-02,13356.15,On Time,M-Pesa
RP0015646,LOAN003438,2024-06-02,12446.54,On Time,M-Pesa
RP0015647,LOAN002641,2022-11-29,4380.78,On Time,M-Pesa
RP0015648,LOAN005711,2024-01-07,36539.9,Late,M-Pesa
RP0015649,LOAN001831,2024-11-12,8209.08,On Time,M-Pesa
RP0015650,LOAN003561,2020-08-18,64253.02,On Time,M-Pesa
RP0015651,LOAN002668,2024-05-25,8968.71,On Time,Cash
RP0015652,LOAN007998,2020-10-13,6324.93,On Time,M-Pesa
RP0015653,LOAN009019,2022-12-26,2053.52,On Time,Bank Transfer
RP0015654,LOAN000967,2025-03-31,31152.71,Defaulted,M-Pesa
RP0015655,LOAN008432,2024-06-06,22505.16,On Time,M-Pesa
RP0015656,LOAN009507,2022-06-12,17620.86,On Time,M-Pesa
RP0015657,LOAN003700,2022-08-15,16480.35545701488,On Time,M-Pesa
RP0015658,LOAN008692,2020-01-07,8924.5,On Time,M-Pesa
RP0015659,LOAN000808,2024-04-14,13473.55,On Time,M-Pesa
RP0015660,LOAN001445,2021-06-07,24164.94,On Time,M-Pesa
RP0015661,LOAN003827,2021-11-25,3082.49,On Time,M-Pesa
RP0015662,LOAN005562,2019-09-03,9289.65,On Time,M-Pesa
RP0015663,LOAN003100,2025-05-29,9422.71,On Time,M-Pesa
RP0015664,LOAN007238,2019-10-12,32502.96,On Time,Bank Transfer
RP0015665,LOAN009540,2019-12-20,8608.18,On Time,M-Pesa
RP0015666,LOAN001633,2021-02-24,19046.64,On Time,M-Pesa
RP0015667,LOAN009784,2022-03-08,2120.4,On Time,M-Pesa
RP0015668,LOAN009221,2020-11-27,5983.53,Late,M-Pesa
RP0015669,LOAN002441,2025-05-05,43256.89,On Time,M-Pesa
RP0015670,LOAN006247,2020-03-10,2680.01,On Time,M-Pesa
RP0015671,LOAN004434,2020-09-26,4850.11,On Time,M-Pesa
RP0015672,LOAN009184,2021-04-17,75343.3,On Time,M-Pesa
RP0015673,LOAN003708,2020-07-05,3579.81,On Time,M-Pesa
RP0015674,LOAN008994,2023-03-03,10619.69,On Time,Bank Transfer
RP0015675,LOAN008155,2025-04-18,1987.26,Late,M-Pesa
RP0015676,LOAN003429,2022-04-30,9270.2,On Time,M-Pesa
RP0015677,LOAN001660,2024-02-15,6798.39,On Time,M-Pesa
RP0015678,LOAN008999,2020-04-01,7773.67,On Time,M-Pesa
RP0015679,LOAN003180,2024-08-13,10775.28,On Time,M-Pesa
RP0015680,LOAN000388,2021-05-14,18206.67,On Time,M-Pesa
RP0015681,LOAN005129,2022-06-07,44472.17,On Time,M-Pesa
RP0015682,LOAN003361,2024-03-03,-12676.67,On Time,M-Pesa
RP0015683,LOAN006086,2021-06-03,6823.16,On Time,M-Pesa
RP0015684,LOAN004144,2023-09-21,1951.97,On Time,M-Pesa
RP0015685,LOAN003409,2023-03-25,52984.54,On Time,M-Pesa
RP0015686,LOAN006605,2022-01-09,26757.16,On Time,M-Pesa
RP0015687,LOAN008988,2023-09-10,21775.44,On Time,M-Pesa
RP0015688,LOAN006007,2026-06-12,21279.09,On Time,M-Pesa
RP0015689,LOAN001653,2020-06-05,82274.82,On Time,Cash
RP0015690,LOAN003327,2026-03-14,8822.22,On Time,M-Pesa
RP0015691,LOAN000363,2020-04-18,1500.4,On Time,M-Pesa
RP0015692,LOAN001901,2024-03-14,27019.5,On Time,M-Pesa
RP0015693,LOAN003503,2019-10-10,56401.75,On Time,M-Pesa
RP0015694,LOAN003833,2025-03-27,11333.86,Prepaid,M-Pesa
RP0015695,LOAN006219,2019-08-26,13471.94,On Time,M-Pesa
RP0015696,LOAN009874,2021-01-22,7557.86,On Time,M-Pesa
RP0015697,LOAN001520,2022-11-08,40564.4,On Time,M-Pesa
RP0015698,LOAN005222,2023-05-21,48178.0,Late,M-Pesa
RP0015699,LOAN008234,2021-01-08,19357.11,On Time,M-Pesa
RP0015700,LOAN007204,2021-03-03,10683.01,Late,M-Pesa
RP0015701,LOAN002409,2028-06-15,9080.41,Late,M-Pesa
RP0015702,LOAN003746,2020-09-17,3162.37,On Time,Cash
RP0015703,LOAN005965,2022-06-12,8805.47,On Time,M-Pesa
RP0015704,LOAN003995,2024-12-05,23179.19,On Time,M-Pesa
RP0015705,LOAN004708,2020-04-10,31014.12,On Time,M-Pesa
RP0015706,LOAN002637,2019-11-03,6104.8,On Time,M-Pesa
RP0015707,LOAN006535,2028-10-14,16721.44,On Time,M-Pesa
RP0015708,LOAN009661,2021-06-26,36611.37,On Time,M-Pesa
RP0015709,LOAN006637,2020-04-17,8845.22,On Time,M-Pesa
RP0015710,LOAN007681,2024-03-08,9318.13,On Time,M-Pesa
RP0015711,LOAN007657,2020-11-10,7587.79,On Time,M-Pesa
RP0015712,LOAN005525,2019-03-09,47261.25,On Time,Cash
RP0015713,LOAN007696,2022-10-28,8568.07,On Time,M-Pesa
RP0015714,LOAN009117,2022-05-26,10154.12,Late,M-Pesa
RP0015715,LOAN002643,2023-10-22,15489.5,On Time,Cash
RP0015716,LOAN000091,2020-07-04,4258.29,Late,M-Pesa
RP0015717,LOAN005360,2021-04-30,1648.18,On Time,M-Pesa
RP0015718,LOAN004699,2023-01-28,12325.26,On Time,M-Pesa
RP0015719,LOAN005262,2023-02-06,4532.07,On Time,M-Pesa
RP0015720,LOAN009519,2019-11-17,18931.5,On Time,M-Pesa
RP0015721,LOAN002748,2020-04-25,5920.73,Prepaid,M-Pesa
RP0015722,LOAN005716,2024-07-09,5141.54,On Time,M-Pesa
RP0015723,LOAN003189,2022-07-19,3716.15,On Time,M-Pesa
RP0015724,LOAN007424,2019-11-21,18120.88,On Time,M-Pesa
RP0015725,LOAN007706,2021-05-24,6120.95,On Time,M-Pesa
RP0015726,LOAN007442,2023-12-24,41463.86,On Time,M-Pesa
RP0015727,LOAN000164,2025-11-24,18064.85,On Time,M-Pesa
RP0015728,LOAN003294,2024-08-28,26018.893351728297,On Time,M-Pesa
RP0015729,LOAN009555,2025-09-08,3427.4,On Time,M-Pesa
RP0015730,LOAN003069,2024-02-18,5857.31,On Time,M-Pesa
RP0015731,LOAN007230,2024-12-29,16590.37,On Time,M-Pesa
RP0015732,LOAN006082,2020-08-30,9685.68,On Time,M-Pesa
RP0015733,LOAN000138,2019-02-08,18716.5,On Time,M-Pesa
RP0015734,LOAN001841,2024-09-15,20973.61,Late,M-Pesa
RP0015735,LOAN008299,2023-02-25,71787.19,Late,M-Pesa
RP0015736,LOAN001719,2023-12-19,17585.05,On Time,Bank Transfer
RP0015737,LOAN002099,2025-02-06,22912.19,On Time,M-Pesa
RP0015738,LOAN001686,2019-04-18,15655.48,On Time,M-Pesa
RP0015739,LOAN000681,2023-03-22,2159.49,On Time,Bank Transfer
RP0015740,LOAN006197,2019-06-20,2777.23,On Time,Bank Transfer
RP0015741,LOAN002354,2024-09-02,10264.57,On Time,M-Pesa
RP0015742,LOAN007179,2020-05-12,2850.99,On Time,M-Pesa
RP0015743,LOAN007529,2023-04-13,32045.6,On Time,M-Pesa
RP0015744,LOAN006719,2022-04-28,6786.45,On Time,M-Pesa
RP0015745,LOAN001139,2023-03-19,14312.34,Prepaid,M-Pesa
RP0015746,LOAN001672,2026-10-18,4726.11,On Time,M-Pesa
RP0015747,LOAN002643,2024-02-19,15489.5,On Time,M-Pesa
RP0015748,LOAN007753,2025-02-10,11600.01,Late,M-Pesa
RP0015749,LOAN002888,2025-09-12,38993.04,On Time,Cash
RP0015750,LOAN005135,2021-01-25,6878.93,Defaulted,M-Pesa
RP0015751,LOAN001935,2024-06-12,19977.22,Prepaid,M-Pesa
RP0015752,LOAN001385,2025-07-02,26980.26,On Time,M-Pesa
RP0015753,LOAN005895,2023-03-29,15694.17,On Time,M-Pesa
RP0015754,LOAN000213,2024-05-22,18902.07,Defaulted,M-Pesa
RP0015755,LOAN002158,2024-08-29,43221.09,On Time,M-Pesa
RP0015756,LOAN000410,2026-01-28,7523.99,On Time,M-Pesa
RP0015757,LOAN003393,2023-01-05,9272.22,On Time,M-Pesa
RP0015758,LOAN007091,2019-08-05,6051.119285155348,Late,M-Pesa
RP0015759,LOAN005978,2021-02-11,12601.58,On Time,Bank Transfer
RP0015760,LOAN008090,2025-08-14,51094.33,On Time,M-Pesa
RP0015761,LOAN001372,2020-01-22,19358.05,On Time,M-Pesa
RP0015762,LOAN002569,2024-12-26,18849.02,Prepaid,M-Pesa
RP0015763,LOAN004250,2023-07-21,24812.48,On Time,M-Pesa
RP0015764,LOAN006003,2019-11-28,22414.48,Late,Cash
RP0015765,LOAN009733,2021-07-20,6604.01,On Time,M-Pesa
RP0015766,LOAN006766,2025-05-12,33918.66,On Time,M-Pesa
RP0015767,LOAN008599,2022-11-11,4261.46,On Time,M-Pesa
RP0015768,LOAN001244,2020-09-14,2544.5,On Time,Cash
RP0015769,LOAN006629,2020-06-08,20209.92,On Time,M-Pesa
RP0015770,LOAN009925,2020-11-06,14584.3,On Time,M-Pesa
RP0015771,LOAN005949,2023-07-14,7549.85,On Time,M-Pesa
RP0015772,LOAN001252,2027-07-07,2449.68,Prepaid,M-Pesa
RP0015773,LOAN009189,2022-01-08,35280.36,On Time,M-Pesa
RP0015774,LOAN009391,2020-10-23,12484.95,Defaulted,M-Pesa
RP0015775,LOAN002057,2024-06-16,22465.75,On Time,M-Pesa
RP0015776,LOAN005323,2020-01-29,1112.86,On Time,M-Pesa
RP0015777,LOAN009861,2024-11-16,10990.75,On Time,Bank Transfer
RP0015778,LOAN004299,2021-08-01,12111.66,Defaulted,M-Pesa
RP0015779,LOAN002563,2020-11-15,15649.09,Late,M-Pesa
RP0015780,LOAN005466,2024-10-26,8414.38,On Time,Cash
RP0015781,LOAN003849,2022-07-17,49514.54,On Time,M-Pesa
RP0015782,LOAN005112,2022-01-29,17584.66,On Time,M-Pesa
RP0015783,LOAN005843,2022-06-07,44265.35,On Time,Bank Transfer
RP0015784,LOAN007889,2020-10-08,34021.48,On Time,M-Pesa
RP0015785,LOAN009649,2022-10-30,27861.78,On Time,M-Pesa
RP0015786,LOAN007738,2025-12-14,16639.02,On Time,M-Pesa
RP0015787,LOAN001390,2023-08-17,18392.03,On Time,Cash
RP0015788,LOAN006616,2021-02-12,46371.89,On Time,M-Pesa
RP0015789,LOAN001870,2023-09-03,1804.8,On Time,M-Pesa
RP0015790,LOAN004234,2020-10-11,34106.87,On Time,M-Pesa
RP0015791,LOAN009719,2026-09-29,16366.02,On Time,M-Pesa
RP0015792,LOAN002429,2019-07-18,7494.58,On Time,Cash
RP0015793,LOAN004999,2021-09-12,7153.89,On Time,M-Pesa
RP0015794,LOAN006845,2024-04-29,4009.08,On Time,M-Pesa
RP0015795,LOAN003110,2021-03-14,4308.34,On Time,M-Pesa
RP0015796,LOAN001501,2020-03-19,16573.1,On Time,M-Pesa
RP0015797,LOAN000582,2021-09-30,22385.88,On Time,M-Pesa
RP0015798,LOAN002265,2025-09-24,22144.51,On Time,M-Pesa
RP0015799,LOAN009285,2023-12-15,5422.55,On Time,M-Pesa
RP0015800,LOAN001354,2022-11-18,17551.92,On Time,M-Pesa
RP0015801,LOAN000279,2023-01-01,10718.96,On Time,M-Pesa
RP0015802,LOAN003853,2026-01-14,12931.5,On Time,M-Pesa
RP0015803,LOAN004691,2024-12-15,7722.15,On Time,M-Pesa
RP0015804,LOAN005564,2022-08-11,35613.33,On Time,M-Pesa
RP0015805,LOAN000880,2025-04-20,5584.4,Late,M-Pesa
RP0015806,LOAN001074,2019-12-15,12942.86,Late,M-Pesa
RP0015807,LOAN004074,2022-11-04,22582.63,On Time,M-Pesa
RP0015808,LOAN002937,2023-08-22,5110.13,On Time,M-Pesa
RP0015809,LOAN008639,2022-04-02,20246.44,Defaulted,M-Pesa
RP0015810,LOAN007123,2021-04-30,17419.19,On Time,M-Pesa
RP0015811,LOAN000332,2023-06-20,15011.4,On Time,M-Pesa
RP0015812,LOAN008117,2023-01-27,20622.98,On Time,M-Pesa
RP0015813,LOAN007757,2027-07-25,5729.57,On Time,M-Pesa
RP0015814,LOAN004068,2022-01-06,5930.33,Late,M-Pesa
RP0015815,LOAN008129,2024-02-25,21512.48,Defaulted,M-Pesa
RP0015816,LOAN001717,2025-01-12,19294.07,On Time,M-Pesa
RP0015817,LOAN007172,2021-12-28,10592.49,On Time,M-Pesa
