CustomerID,Age,Gender,MonthlyIncome,EmploymentStatus,Location
CUST01905,39,Male,93910,Self-employed,Urban
CUST01906,56,Female,80480,Self-employed,Urban
CUST01907,19,Female,39759,Self-employed,Urban
CUST01908,55,Male,19134,Employed,Rural
CUST01909,56,Male,46720,Unemployed,Rural
CUST01910,43,Male,9546,Employed,Urban
CUST01911,63,Male,86044,Employed,Urban
CUST01912,32,Female,99600,Employed,Urban
CUST01913,51,Male,41921,Self-employed,Urban
CUST01914,59,Male,148776,Self-employed,Urban
CUST01915,61,Male,24172,Employed,Rural
CUST01916,57,Male,95951,Employed,Urban
CUST01917,28,Male,62836,Employed,Urban
CUST01918,20,Male,174525,Employed,Urban
CUST01919,23,Male,63740,Employed,Urban
CUST01920,26,Female,33102,Self-employed,Urban
CUST01921,23,Male,180893,Self-employed,Urban
CUST01922,26,Male,98381,Unemployed,Urban
CUST01923,56,Female,3326,Employed,Urban
CUST01924,48,Female,75221,Employed,Urban
CUST01925,49,Female,50719,Employed,Urban
CUST01926,58,Male,37906,Self-employed,Urban
CUST01927,29,Male,43140,Employed,Rural
CUST01928,25,Male,51069,Unemployed,Urban
CUST01929,25,Male,57749,Self-employed,Rural
CUST01930,45,Male,32935,Employed,Urban
CUST01931,37,Female,24887,Employed,Urban
CUST01932,64,Male,41058,Self-employed,Urban
CUST01933,24,Male,94035,Self-employed,Urban
CUST01934,28,Male,80720,Employed,Urban
CUST01935,37,Male,47937,Employed,Urban
CUST01936,33,Female,38540,Employed,Rural
CUST01937,21,Male,7944,Self-employed,Urban
CUST01938,23,Female,98702,Employed,Urban
CUST01939,39,Female,12747,Employed,Urban
CUST01940,43,Male,10505,Employed,Urban
CUST01941,20,Male,13449,Unemployed,Rural
CUST01942,58,Female,61697,Employed,Rural
CUST01943,59,Female,24139,Self-employed,Urban
CUST01944,31,Male,35221,Employed,Urban
CUST01945,28,Female,154781,Employed,Rural
CUST01946,35,Male,27087,Employed,Urban
CUST01947,29,Female,41462,Employed,Urban
CUST01948,40,Male,122789,Self-employed,Rural
CUST01949,29,Male,43255,Employed,Urban
CUST01950,30,Female,20632,Employed,Urban
CUST01951,42,Male,2199,Employed,Rural
CUST01952,62,Male,97316,Self-employed,Rural
CUST01953,36,Male,31255,Employed,Rural
CUST01954,63,Female,71737,Employed,Urban
CUST01955,53,Female,39294,Employed,Rural
CUST01956,62,Female,37006,Unemployed,Rural
CUST01957,25,Male,56073,Employed,Rural
CUST01958,46,Female,116744,Self-employed,Urban
CUST01959,49,Male,10559,Employed,Rural
CUST01960,61,Male,82695,Employed,Urban
CUST01961,35,Female,36097,Employed,Urban
CUST01962,23,Male,28401,Employed,Urban
CUST01963,35,Male,31659,Self-employed,Rural
CUST01964,36,Male,91890,Employed,Rural
CUST01965,39,Male,33894,Employed,Rural
CUST01966,54,Female,49160,Self-employed,Urban
CUST01967,49,Male,877,Employed,Urban
CUST01968,58,Female,33775,Employed,Urban
CUST01969,20,Male,121179,Self-employed,Rural
CUST01970,45,Male,110691,Employed,Urban
CUST01971,27,Male,66110,Self-employed,Rural
CUST01972,52,Female,22523,Employed,Urban
CUST01973,46,Female,32543,Employed,Rural
CUST01974,32,Female,79845,Employed,Urban
CUST01975,50,Female,139038,Self-employed,Urban
CUST01976,24,Male,44967,Employed,Rural
CUST01977,29,Female,78478,Employed,Rural
CUST01978,47,Female,155775,Self-employed,Urban
CUST01979,38,Female,55088,Employed,Urban
CUST01980,48,Male,27564,Self-employed,Rural
CUST01981,41,Male,7066,Employed,Urban
CUST01982,37,Female,26545,Employed,Rural
CUST01983,54,Female,22321,Employed,Urban
CUST01984,21,Male,33132,Employed,Rural
CUST01985,45,Female,44533,Self-employed,Urban
CUST01986,61,Female,74509,Self-employed,Rural
CUST01987,37,Male,48557,Self-employed,Urban
CUST01988,41,Female,28330,Self-employed,Urban
CUST01989,49,Male,58294,Employed,Urban
CUST01990,58,Male,96321,Unemployed,Rural
CUST01991,53,Male,88101,Unemployed,Rural
CUST01992,51,Male,45059,Employed,Urban
CUST01993,53,Female,81248,Employed,Urban
CUST01994,19,Male,27858,Self-employed,Rural
CUST01995,32,Male,5389,Employed,Rural
CUST01996,51,Male,53205,Self-employed,Urban
CUST01997,53,Male,22161,Employed,Rural
CUST01998,23,Male,37848,Employed,Rural
CUST01999,56,Female,20643,Employed,Urban
CUST02000,59,Male,34986,Employed,Urban
CUST02001,29,Female,31628,Employed,Urban
CUST02002,20,Female,88119,Employed,Rural
CUST02003,62,Male,24553,Employed,Urban
CUST02004,35,Female,106518,Self-employed,Rural
CUST02005,57,Male,25723,Employed,Urban
CUST02006,38,Male,27946,Self-employed,Rural
CUST02007,32,Male,20610,Employed,Rural
CUST02008,50,Male,24302,Self-employed,Urban
CUST02009,52,Male,84311,Unemployed,Urban
CUST02010,43,Female,1466,Employed,Urban
CUST02011,25,Male,29108,Unemployed,Rural
CUST02012,53,Female,64656,Employed,Rural
CUST02013,65,Male,6236,Employed,Urban
CUST02014,47,Female,96487,Self-employed,Urban
CUST02015,40,Male,68656,Employed,Urban
CUST02016,59,Male,29043,Employed,Urban
CUST02017,61,Male,24536,Employed,Urban
CUST02018,31,Male,17103,Self-employed,Urban
CUST02019,31,Male,92974,Self-employed,Urban
CUST02020,19,Female,39856,Employed,Urban
CUST02021,54,Male,23642,Unemployed,Urban
CUST02022,22,Female,32062,Self-employed,Rural
CUST02023,55,Female,36447,Unemployed,Urban
CUST02024,62,Female,33055,Employed,Urban
CUST02025,58,Male,83327,Self-employed,Urban
CUST02026,64,Male,43830,Self-employed,Urban
CUST02027,31,Female,174397,Employed,Rural
CUST02028,56,Female,70278,Unemployed,Urban
CUST02029,42,Male,21542,Employed,Urban
CUST02030,37,Male,29463,Employed,Urban
CUST02031,19,Male,22415,Unemployed,Urban
CUST02032,56,Male,93751,Unemployed,Urban
CUST02033,23,Female,32905,Employed,Urban
CUST02034,34,Male,121601,Employed,Urban
CUST02035,42,Male,88155,Self-employed,Rural
CUST02036,45,Male,41563,Unemployed,Urban
CUST02037,19,Male,90955,Self-employed,Urban
CUST02038,52,Female,26643,Self-employed,Rural
CUST02039,54,Female,98435,Self-employed,Urban
CUST02040,22,Male,44044,Employed,Rural
CUST02041,18,Female,11246,Unemployed,Rural
CUST02042,57,Male,22458,Employed,Urban
CUST02043,29,Male,56028,Self-employed,Urban
CUST02044,53,Male,25447,Employed,Urban
CUST02045,62,Male,151901,Employed,Rural
CUST02046,40,Male,1948,Self-employed,Urban
CUST02047,64,Male,26306,Unemployed,Rural
CUST02048,48,Female,28251,Self-employed,Rural
CUST02049,28,Male,28092,Self-employed,Rural
CUST02050,27,Female,47678,Employed,Rural
CUST02051,20,Male,44908,Self-employed,Rural
CUST02052,31,Female,62363,Employed,Rural
CUST02053,33,Female,34066,Employed,Urban
CUST02054,27,Male,36129,Employed,Rural
CUST02055,46,Female,35776,Self-employed,Rural
CUST02056,27,Male,82711,Unemployed,Urban
CUST02057,29,Female,20189,Self-employed,Urban
CUST02058,47,Male,31752,Employed,Urban
CUST02059,58,Female,42392,Employed,Urban
CUST02060,18,Female,57482,Employed,Urban
CUST02061,22,Male,66679,Employed,Urban
CUST02062,37,Male,47124,Employed,Rural
CUST02063,25,Female,44752,Self-employed,Urban
CUST02064,60,Male,74552,Unemployed,Rural
CUST02065,29,Male,100799,Employed,Urban
CUST02066,18,Male,75381,Employed,Urban
CUST02067,37,Male,109934,Self-employed,Urban
CUST02068,45,Female,69084,Self-employed,Urban
CUST02069,60,Male,91556,Self-employed,Rural
CUST02070,54,Male,29909,Employed,Rural
CUST02071,64,Female,45931,Employed,Rural
CUST02072,54,Female,32415,Unemployed,Urban
CUST02073,29,Male,75868,Employed,Rural
CUST02074,54,Male,143558,Self-employed,Urban
CUST02075,61,Female,63846,Employed,Urban
CUST02076,45,Female,42257,Employed,Rural
CUST02077,64,Male,48013,Self-employed,Rural
CUST02078,32,Male,24714,Employed,Urban
CUST02079,23,Male,42875,Self-employed,Rural
CUST02080,61,Male,74717,Employed,Rural
CUST02081,37,Male,111408,Unemployed,Urban
CUST02082,31,Female,2839,Employed,Urban
CUST02083,19,Male,3513,Employed,Rural
CUST02084,26,Female,77326,Employed,Rural
CUST02085,54,Male,33601,Self-employed,Urban
CUST02086,37,Female,51135,Self-employed,Urban
CUST02087,43,Female,42741,Employed,Urban
CUST02088,46,Male,31913,Employed,Urban
CUST02089,18,Male,30101,Self-employed,Urban
CUST02090,52,Male,38631,Self-employed,Urban
CUST02091,23,Female,26548,Self-employed,Urban
CUST02092,54,Female,24516,Self-employed,Rural
CUST02093,22,Male,24102,Employed,Rural
CUST02094,50,Male,36217,Employed,Rural
CUST02095,31,Male,17932,Employed,Rural
CUST02096,29,Female,4511,Unemployed,Rural
CUST02097,59,Male,39215,Employed,Urban
CUST02098,37,Male,75582,Employed,Rural
CUST02099,41,Male,114024,Unemployed,Urban
CUST02100,60,Male,31413,Employed,Urban
CUST02101,51,Female,36319,Self-employed,Urban
CUST02102,42,Male,19446,Self-employed,Urban
CUST02103,46,Female,32715,Unemployed,Urban
CUST02104,56,Male,90743,Employed,Rural
CUST02105,48,Male,82036,Employed,Urban
CUST02106,64,Female,62621,Unemployed,Rural
CUST02107,60,Female,30511,Employed,Urban
CUST02108,40,Female,43594,Employed,Rural
CUST02109,61,Male,119923,Self-employed,Urban
CUST02110,55,Male,30558,Employed,Urban
CUST02111,37,Female,20526,Unemployed,Urban
CUST02112,40,Male,101753,Self-employed,Urban
CUST02113,62,Male,76248,Employed,Urban
CUST02114,33,Female,64656,Employed,Urban
CUST02115,59,Female,43266,Employed,Urban
CUST02116,25,Female,30220,Employed,Urban
CUST02117,38,Female,18038,Self-employed,Rural
CUST02118,18,Female,62741,Employed,Urban
CUST02119,25,Male,24841,Employed,Urban
CUST02120,46,Male,86809,Unemployed,Rural
CUST02121,49,Male,80575,Employed,Urban
CUST02122,55,Male,41408,Employed,Urban
CUST02123,22,Male,45423,Unemployed,Urban
CUST02124,64,Male,8965,Employed,Urban
CUST02125,39,Male,64418,Unemployed,Urban
CUST02126,64,Male,87185,Self-employed,Urban
CUST02127,51,Male,91745,Self-employed,Urban
CUST02128,18,Male,47881,Self-employed,Rural
CUST02129,43,Male,41019,Employed,Rural
CUST02130,60,Female,64587,Self-employed,Rural
CUST02131,27,Male,39267,Self-employed,Urban
CUST02132,47,Male,72268,Employed,Urban
CUST02133,35,Female,50448,Employed,Urban
CUST02134,34,Male,39694,Self-employed,Urban
CUST02135,43,Male,4585,Employed,Urban
CUST02136,25,Male,46481,Self-employed,Rural
CUST02137,64,Male,12751,Self-employed,Urban
CUST02138,57,Female,58108,Employed,Urban
CUST02139,29,Male,98302,Employed,Urban
CUST02140,44,Female,61443,Employed,Rural
CUST02141,25,Male,72435,Employed,Urban
CUST02142,42,Male,294,Employed,Urban
CUST02143,63,Male,21238,Self-employed,Rural
CUST02144,21,Male,65321,Self-employed,Urban
CUST02145,50,Male,36074,Self-employed,Urban
CUST02146,18,Male,63049,Self-employed,Rural
CUST02147,36,Male,85584,Employed,Rural
CUST02148,48,Female,21098,Self-employed,Urban
CUST02149,33,Male,34679,Employed,Urban
CUST02150,31,Female,21737,Employed,Urban
CUST02151,65,Female,85533,Employed,Urban
CUST02152,22,Male,37606,Employed,Urban
CUST02153,58,Male,146998,Employed,Rural
CUST02154,43,Male,31434,Employed,Urban
CUST02155,45,Female,155701,Employed,Urban
CUST02156,19,Male,12091,Unemployed,Urban
CUST02157,23,Female,48899,Employed,Urban
CUST02158,26,Male,83178,Self-employed,Urban
CUST02159,50,Female,77575,Employed,Urban
CUST02160,58,Male,39329,Employed,Rural
CUST02161,42,Female,87554,Employed,Urban
CUST02162,65,Male,91837,Employed,Urban
CUST02163,30,Male,17170,Self-employed,Urban
CUST02164,26,Male,38493,Employed,Urban
CUST02165,30,Male,71830,Employed,Urban
CUST02166,48,Female,25835,Employed,Rural
CUST02167,58,Male,21986,Employed,Rural
CUST02168,28,Male,58126,Self-employed,Urban
CUST02169,21,Male,29070,Employed,Rural
CUST02170,51,Male,7300,Employed,Urban
CUST02171,55,Male,158951,Employed,Urban
CUST02172,63,Female,42093,Employed,Urban
CUST02173,21,Male,98316,Employed,Urban
CUST02174,55,Female,85171,Employed,Urban
CUST02175,36,Male,8262,Employed,Urban
CUST02176,23,Male,30502,Self-employed,Urban
CUST02177,51,Female,40785,Self-employed,Urban
CUST02178,35,Female,26701,Employed,Urban
CUST02179,30,Male,53295,Employed,Urban
CUST02180,58,Female,65687,Employed,Rural
CUST02181,40,Male,45337,Self-employed,Urban
CUST02182,36,Male,32875,Employed,Urban
CUST02183,62,Female,22121,Unemployed,Urban
CUST02184,28,Male,23582,Employed,Rural
CUST02185,18,Male,34477,Employed,Urban
CUST02186,41,Female,40581,Self-employed,Rural
CUST02187,24,Female,92589,Employed,Urban
CUST02188,42,Male,5700,Employed,Rural
CUST02189,38,Male,27232,Employed,Urban
CUST02190,32,Male,87056,Employed,Urban
CUST02191,18,Female,1085,Self-employed,Urban
CUST02192,29,Female,35891,Self-employed,Urban
CUST02193,24,Male,35600,Employed,Urban
CUST02194,32,Male,8645,Employed,Urban
CUST02195,38,Male,39005,Employed,Urban
CUST02196,36,Female,141596,Self-employed,Urban
CUST02197,46,Female,38732,Employed,Rural
CUST02198,42,Female,170410,Employed,Rural
CUST02199,50,Female,33767,Employed,Urban
CUST02200,49,Male,39420,Employed,Urban
CUST02201,52,Male,46825,Self-employed,Urban
CUST02202,61,Male,30913,Self-employed,Rural
CUST02203,55,Male,36215,Employed,Rural
CUST02204,43,Male,38733,Self-employed,Rural
CUST02205,28,Male,34332,Employed,Urban
CUST02206,52,Female,42127,Employed,Rural
CUST02207,25,Female,24432,Employed,Rural
CUST02208,63,Male,42559,Employed,Urban
CUST02209,31,Male,46570,Self-employed,Rural
CUST02210,27,Male,90033,Unemployed,Urban
CUST02211,19,Female,56103,Employed,Urban
CUST02212,63,Female,31012,Employed,Rural
CUST02213,26,Male,43742,Employed,Urban
CUST02214,20,Male,35900,Self-employed,Rural
CUST02215,38,Male,52031,Self-employed,Urban
CUST02216,43,Male,17633,Employed,Rural
CUST02217,25,Male,73192,Self-employed,Urban
CUST02218,65,Female,39940,Self-employed,Rural
CUST02219,19,Female,28519,Employed,Rural
CUST02220,23,Male,28988,Employed,Urban
CUST02221,45,Female,25299,Self-employed,Urban
CUST02222,46,Female,62952,Employed,Rural
CUST02223,43,Male,47369,Employed,Urban
CUST02224,42,Male,23094,Employed,Urban
CUST02225,29,Female,22977,Employed,Urban
CUST02226,22,Male,88493,Self-employed,Rural
CUST02227,51,Female,41873,Employed,Urban
CUST02228,65,Female,1268,Employed,Rural
CUST02229,54,Female,36161,Employed,Rural
CUST02230,32,Female,41663,Self-employed,Urban
CUST02231,61,Female,66756,Employed,Urban
CUST02232,53,Female,7617,Employed,Rural
CUST02233,32,Male,35032,Employed,Rural
CUST02234,60,Male,49478,Self-employed,Urban
CUST02235,65,Male,145702,Self-employed,Rural
CUST02236,40,Female,31885,Self-employed,Urban
CUST02237,23,Male,29796,Employed,Urban
CUST02238,63,Male,132863,Self-employed,Rural
CUST02239,61,Male,35478,Employed,Urban
CUST02240,60,Female,132117,Self-employed,Urban
CUST02241,62,Female,7021,Employed,Rural
CUST02242,38,Female,35185,Self-employed,Urban
CUST02243,40,Male,55868,Employed,Urban
CUST02244,60,Female,63071,Self-employed,Urban
CUST02245,33,Female,41780,Self-employed,Urban
CUST02246,64,Male,164649,Employed,Urban
CUST02247,32,Male,28041,Unemployed,Rural
CUST02248,42,Male,66515,Employed,Urban
CUST02249,53,Female,31307,Unemployed,Rural
CUST02250,28,Male,27290,Self-employed,Rural
CUST02251,32,Male,148263,Unemployed,Rural
CUST02252,21,Female,191502,Employed,Urban
CUST02253,38,Male,26516,Employed,Urban
CUST02254,30,Male,9341,Self-employed,Urban
CUST02255,39,Female,31702,Unemployed,Rural
CUST02256,36,Male,42290,Employed,Urban
CUST02257,51,Female,807,Employed,Urban
CUST02258,31,Male,33031,Employed,Urban
CUST02259,21,Female,36434,Self-employed,Rural
CUST02260,65,Female,94168,Self-employed,Urban
CUST02261,63,Male,16439,Employed,Rural
CUST02262,44,Male,23664,Employed,Urban
CUST02263,46,Female,20743,Employed,Urban
CUST02264,64,Female,81147,Employed,Urban
CUST02265,45,Female,49114,Self-employed,Urban
CUST02266,52,Female,26030,Employed,Rural
CUST02267,25,Male,74515,Self-employed,Urban
CUST02268,33,Male,97429,Self-employed,Urban
CUST02269,59,Female,97743,Employed,Rural
CUST02270,53,Male,195869,Employed,Urban
CUST02271,47,Male,50079,Self-employed,Rural
CUST02272,35,Male,97577,Employed,Urban
CUST02273,19,Male,49048,Self-employed,Urban
CUST02274,30,Male,32132,Employed,Urban
CUST02275,21,Female,22966,Self-employed,Rural
CUST02276,43,Male,35534,Employed,Urban
CUST02277,42,Male,23728,Employed,Rural
CUST02278,47,Female,24536,Employed,Rural
CUST02279,28,Female,99277,Unemployed,Rural
CUST02280,24,Male,25813,Unemployed,Rural
CUST02281,48,Male,44794,Employed,Urban
CUST02282,61,Female,100947,Employed,Urban
CUST02283,27,Female,32565,Employed,Urban
CUST02284,56,Female,35844,Employed,Urban
CUST02285,30,Female,20594,Self-employed,Urban
CUST02286,48,Female,71414,Employed,Urban
CUST02287,24,Male,36524,Self-employed,Urban
CUST02288,59,Female,77469,Self-employed,Urban
CUST02289,59,Male,39439,Employed,Urban
CUST02290,53,Female,46206,Self-employed,Urban
CUST02291,37,Female,45452,Employed,Urban
CUST02292,21,Male,96785,Employed,Urban
CUST02293,24,Male,86973,Self-employed,Urban
CUST02294,18,Male,71555,Employed,Rural
CUST02295,61,Male,57782,Employed,Urban
CUST02296,62,Female,22660,Unemployed,Rural
CUST02297,59,Male,98781,Self-employed,Urban
CUST02298,64,Female,26856,Employed,Urban
CUST02299,30,Male,56089,Self-employed,Urban
CUST02300,39,Female,47966,Employed,Urban
CUST02301,38,Female,5318,Unemployed,Urban
CUST02302,39,Female,49467,Employed,Rural
CUST02303,45,Male,46605,Self-employed,Rural
CUST02304,26,Female,49400,Self-employed,Rural
CUST02305,43,Male,65405,Employed,Urban
CUST02306,26,Male,18936,Self-employed,Urban
CUST02307,32,Male,39995,Unemployed,Urban
CUST02308,27,Male,80209,Self-employed,Urban
CUST02309,41,Female,28062,Employed,Rural
CUST02310,59,Male,67424,Employed,Urban
CUST02311,25,Female,28506,Unemployed,Rural
CUST02312,41,Female,189523,Employed,Urban
CUST02313,33,Male,31651,Self-employed,Urban
CUST02314,43,Female,19330,Employed,Rural
CUST02315,44,Male,35730,Employed,Rural
CUST02316,54,Male,23236,Employed,Urban
CUST02317,21,Male,169216,Unemployed,Urban
CUST02318,41,Female,35383,Self-employed,Urban
CUST02319,36,Female,41191,Employed,Urban
CUST02320,53,Male,31298,Self-employed,Rural
CUST02321,56,Male,67921,Employed,Urban
CUST02322,27,Female,23872,Self-employed,Urban
CUST02323,42,Male,162293,Employed,Urban
CUST02324,35,Female,15820,Unemployed,Urban
CUST02325,36,Male,37545,Employed,Urban
CUST02326,53,Male,23920,Self-employed,Rural
CUST02327,27,Female,55693,Employed,Urban
CUST02328,50,Male,70266,Employed,Rural
CUST02329,22,Female,10948,Employed,Urban
CUST02330,64,Female,8456,Unemployed,Rural
CUST02331,52,Male,79004,Employed,Rural
CUST02332,61,Male,26331,Self-employed,Urban
CUST02333,51,Female,41566,Employed,Urban
CUST02334,50,Female,13107,Employed,Urban
CUST02335,38,Male,9494,Employed,Urban
CUST02336,34,Female,33853,Self-employed,Rural
CUST02337,39,Male,9386,Self-employed,Urban
CUST02338,65,Male,37910,Unemployed,Urban
CUST02339,54,Female,90899,Unemployed,Urban
CUST02340,32,Male,31796,Employed,Urban
CUST02341,52,Female,70778,Self-employed,Urban
CUST02342,45,Male,1158,Employed,Urban
CUST02343,24,Female,70751,Self-employed,Rural
CUST02344,49,Male,41014,Employed,Urban
CUST02345,28,Male,67528,Self-employed,Urban
CUST02346,27,Female,20068,Employed,Rural
CUST02347,26,Male,53717,Employed,Urban
CUST02348,31,Male,35218,Employed,Rural
CUST02349,30,Male,31200,Employed,Rural
CUST02350,42,Male,190938,Employed,Rural
CUST02351,19,Female,35855,Self-employed,Urban
CUST02352,52,Male,29361,Self-employed,Rural
CUST02353,24,Male,194688,Employed,Rural
CUST02354,38,Male,48553,Employed,Rural
CUST02355,35,Male,11526,Employed,Urban
CUST02356,20,Male,192452,Self-employed,Urban
CUST02357,59,Male,30207,Employed,Urban
CUST02358,56,Male,76028,Employed,Urban
CUST02359,58,Female,46709,Employed,Urban
CUST02360,28,Female,91999,Employed,Urban
CUST02361,56,Male,35063,Employed,Rural
CUST02362,41,Male,104723,Employed,Rural
CUST02363,63,Male,24213,Employed,Rural
CUST02364,36,Male,3466,Employed,Rural
CUST02365,21,Male,69410,Employed,Rural
CUST02366,43,Male,43382,Self-employed,Rural
CUST02367,55,Male,95217,Employed,Urban
CUST02368,59,Male,52747,Employed,Urban
CUST02369,49,Male,43655,Employed,Urban
CUST02370,56,Male,80348,Self-employed,Urban
CUST02371,62,Male,32454,Self-employed,Rural
CUST02372,63,Male,32587,Self-employed,Urban
CUST02373,53,Male,42555,Employed,Urban
CUST02374,57,Male,78071,Employed,Urban
CUST02375,54,Male,16383,Employed,Urban
CUST02376,50,Male,52203,Employed,Urban
